stocksymbol,time,quantity,price,stock_name
s23086,63408,1166,190,Stock_23086
s21647,63409,1078,384,Stock_21647
s39472,63410,2619,90,Stock_39472
s35676,63411,9510,220,Stock_35676
s33350,63412,8302,217,Stock_33350
s10685,63413,6243,434,Stock_10685
s19993,63414,374,262,Stock_19993
s13232,63415,5574,295,Stock_13232
s17800,63416,9768,445,Stock_17800
s34396,63417,4914,240,Stock_34396
s40869,63418,7948,309,Stock_40869
s11687,63419,6958,310,Stock_11687
s19751,63420,2698,444,Stock_19751
s12283,63421,1480,307,Stock_12283
s26036,63422,3816,119,Stock_26036
s14960,63423,3508,383,Stock_14960
s48898,63424,7754,453,Stock_48898
s32733,63425,656,247,Stock_32733
s26221,63426,6489,207,Stock_26221
s19924,63427,4560,465,Stock_19924
s48899,63428,5494,102,Stock_48899
s21894,63429,3357,477,Stock_21894
s8837,63430,5775,178,Stock_8837
s10781,63431,5003,484,Stock_10781
s14736,63432,8477,413,Stock_14736
s33745,63433,3808,87,Stock_33745
s19209,63434,4292,303,Stock_19209
s44849,63435,5109,67,Stock_44849
s13171,63436,7509,116,Stock_13171
s19466,63437,3598,405,Stock_19466
s41580,63438,1246,330,Stock_41580
s48522,63439,6694,412,Stock_48522
s24912,63440,5485,90,Stock_24912
s22497,63441,5892,203,Stock_22497
s7263,63442,1709,80,Stock_7263
s23641,63443,3846,181,Stock_23641
s5143,63444,1448,399,Stock_5143
s17878,63445,9371,83,Stock_17878
s34580,63446,1907,106,Stock_34580
s15260,63447,9838,490,Stock_15260
s19528,63448,284,389,Stock_19528
s42266,63449,1939,348,Stock_42266
s6980,63450,1159,475,Stock_6980
s26197,63451,9418,385,Stock_26197
s18710,63452,199,224,Stock_18710
s6638,63453,2888,247,Stock_6638
s34172,63454,8049,469,Stock_34172
s41788,63455,696,301,Stock_41788
s27613,63456,5913,101,Stock_27613
s48607,63457,7013,308,Stock_48607
s1690,63458,9092,306,Stock_1690
s23573,63459,5731,315,Stock_23573
s4532,63460,5435,139,Stock_4532
s12544,63461,7416,368,Stock_12544
s5956,63462,9398,412,Stock_5956
s46226,63463,2232,344,Stock_46226
s36564,63464,8189,431,Stock_36564
s17407,63465,9785,492,Stock_17407
s41263,63466,1960,101,Stock_41263
s27788,63467,4993,437,Stock_27788
s32628,63468,7205,469,Stock_32628
s37313,63469,3528,464,Stock_37313
s14697,63470,1034,363,Stock_14697
s42549,63471,8753,304,Stock_42549
s49824,63472,1167,278,Stock_49824
s33627,63473,3964,118,Stock_33627
s39883,63474,5375,441,Stock_39883
s38090,63475,7112,344,Stock_38090
s26765,63476,9924,436,Stock_26765
s37936,63477,5997,377,Stock_37936
s33855,63478,8991,421,Stock_33855
s44823,63479,6656,132,Stock_44823
s45899,63480,6729,257,Stock_45899
s1757,63481,3062,305,Stock_1757
s47609,63482,211,91,Stock_47609
s39560,63483,747,337,Stock_39560
s34158,63484,6519,490,Stock_34158
s26906,63485,3115,201,Stock_26906
s21413,63486,8040,302,Stock_21413
s19029,63487,1301,271,Stock_19029
s22135,63488,1031,448,Stock_22135
s22426,63489,5109,87,Stock_22426
s21697,63490,9394,479,Stock_21697
s9988,63491,4341,267,Stock_9988
s47633,63492,6643,71,Stock_47633
s49715,63493,6410,178,Stock_49715
s2737,63494,7511,196,Stock_2737
s20869,63495,9691,71,Stock_20869
s1686,63496,5086,337,Stock_1686
s15734,63497,6514,178,Stock_15734
s46478,63498,5054,283,Stock_46478
s28627,63499,321,68,Stock_28627
s1485,63500,4788,325,Stock_1485
s9743,63501,4828,458,Stock_9743
s24522,63502,1338,490,Stock_24522
s29371,63503,9677,150,Stock_29371
s3092,63504,9127,55,Stock_3092
s10586,63505,9339,302,Stock_10586
s30345,63506,3487,80,Stock_30345
s48416,63507,4698,236,Stock_48416
s45199,63508,1204,465,Stock_45199
s11156,63509,7685,476,Stock_11156
s31805,63510,8288,248,Stock_31805
s15644,63511,3263,101,Stock_15644
s43857,63512,6035,356,Stock_43857
s41683,63513,8009,67,Stock_41683
s48855,63514,4306,326,Stock_48855
s14459,63515,2804,132,Stock_14459
s30297,63516,2577,182,Stock_30297
s30744,63517,134,271,Stock_30744
s28794,63518,4666,249,Stock_28794
s11704,63519,4320,81,Stock_11704
s3991,63520,2157,499,Stock_3991
s35506,63521,9022,195,Stock_35506
s30790,63522,8277,469,Stock_30790
s19474,63523,369,297,Stock_19474
s46250,63524,8742,386,Stock_46250
s23361,63525,9550,75,Stock_23361
s30598,63526,9391,298,Stock_30598
s22260,63527,3120,391,Stock_22260
s13957,63528,4115,219,Stock_13957
s21666,63529,5578,283,Stock_21666
s45570,63530,4271,271,Stock_45570
s32793,63531,8495,379,Stock_32793
s2396,63532,8156,424,Stock_2396
s45022,63533,5827,139,Stock_45022
s46783,63534,2826,422,Stock_46783
s15794,63535,9644,157,Stock_15794
s20987,63536,281,124,Stock_20987
s29683,63537,4628,444,Stock_29683
s5000,63538,1492,472,Stock_5000
s28832,63539,6210,219,Stock_28832
s17876,63540,3792,484,Stock_17876
s24144,63541,807,493,Stock_24144
s8459,63542,4023,353,Stock_8459
s48387,63543,6750,266,Stock_48387
s12524,63544,1550,330,Stock_12524
s12641,63545,1082,86,Stock_12641
s11370,63546,9675,85,Stock_11370
s39762,63547,647,466,Stock_39762
s44278,63548,9059,97,Stock_44278
s22422,63549,1051,250,Stock_22422
s15060,63550,8378,235,Stock_15060
s31480,63551,7370,444,Stock_31480
s39234,63552,7164,333,Stock_39234
s38011,63553,8403,442,Stock_38011
s39516,63554,5126,169,Stock_39516
s33558,63555,6699,59,Stock_33558
s49595,63556,5321,113,Stock_49595
s49440,63557,1315,147,Stock_49440
s7022,63558,9867,359,Stock_7022
s3299,63559,3588,171,Stock_3299
s49084,63560,4200,424,Stock_49084
s41504,63561,7844,77,Stock_41504
s41795,63562,5306,346,Stock_41795
s17430,63563,9583,333,Stock_17430
s20752,63564,5106,176,Stock_20752
s44669,63565,9027,465,Stock_44669
s14914,63566,2550,446,Stock_14914
s35190,63567,201,283,Stock_35190
s20441,63568,5251,261,Stock_20441
s13856,63569,2766,80,Stock_13856
s26654,63570,2932,298,Stock_26654
s16777,63571,1763,76,Stock_16777
s23885,63572,1923,344,Stock_23885
s12691,63573,8132,374,Stock_12691
s5243,63574,1087,495,Stock_5243
s13567,63575,5950,158,Stock_13567
s28681,63576,5996,203,Stock_28681
s24724,63577,2963,334,Stock_24724
s28577,63578,9476,88,Stock_28577
s14844,63579,7419,196,Stock_14844
s36769,63580,5656,73,Stock_36769
s29415,63581,2224,271,Stock_29415
s36791,63582,8819,115,Stock_36791
s9820,63583,5300,468,Stock_9820
s33150,63584,4458,143,Stock_33150
s413,63585,1945,59,Stock_413
s9801,63586,5201,480,Stock_9801
s15939,63587,2311,265,Stock_15939
s47342,63588,7656,498,Stock_47342
s1905,63589,191,184,Stock_1905
s39230,63590,4923,79,Stock_39230
s48417,63591,3916,422,Stock_48417
s30328,63592,3547,307,Stock_30328
s34681,63593,3353,426,Stock_34681
s27056,63594,9284,492,Stock_27056
s30881,63595,2781,72,Stock_30881
s30416,63596,8613,234,Stock_30416
s22147,63597,8170,355,Stock_22147
s974,63598,7720,233,Stock_974
s26840,63599,8113,107,Stock_26840
s46035,63600,7321,221,Stock_46035
s35493,63601,9714,350,Stock_35493
s11915,63602,9779,152,Stock_11915
s28016,63603,2905,327,Stock_28016
s8925,63604,941,194,Stock_8925
s32546,63605,9987,454,Stock_32546
s35727,63606,8359,200,Stock_35727
s34704,63607,4749,411,Stock_34704
s49085,63608,6784,214,Stock_49085
s7194,63609,4458,205,Stock_7194
s35155,63610,7832,488,Stock_35155
s29001,63611,3235,361,Stock_29001
s1620,63612,1459,247,Stock_1620
s16056,63613,2623,305,Stock_16056
s34823,63614,3334,123,Stock_34823
s28606,63615,4907,241,Stock_28606
s34273,63616,306,160,Stock_34273
s25011,63617,7184,179,Stock_25011
s40031,63618,743,221,Stock_40031
s28351,63619,7049,404,Stock_28351
s40723,63620,1625,377,Stock_40723
s17003,63621,9469,260,Stock_17003
s1100,63622,1666,164,Stock_1100
s10160,63623,8459,252,Stock_10160
s10443,63624,5196,321,Stock_10443
s48877,63625,3997,281,Stock_48877
s13737,63626,9275,191,Stock_13737
s28849,63627,9355,418,Stock_28849
s6681,63628,6936,98,Stock_6681
s49456,63629,3613,209,Stock_49456
s32366,63630,7568,235,Stock_32366
s27656,63631,509,112,Stock_27656
s21672,63632,8644,125,Stock_21672
s30165,63633,7359,58,Stock_30165
s32532,63634,3996,141,Stock_32532
s49141,63635,9617,244,Stock_49141
s36405,63636,3069,449,Stock_36405
s35416,63637,2223,362,Stock_35416
s40429,63638,5550,326,Stock_40429
s29611,63639,4676,363,Stock_29611
s10982,63640,3613,60,Stock_10982
s38449,63641,7445,292,Stock_38449
s38370,63642,9936,425,Stock_38370
s14433,63643,4005,228,Stock_14433
s41494,63644,1559,283,Stock_41494
s5194,63645,4058,440,Stock_5194
s21740,63646,4216,214,Stock_21740
s30866,63647,4201,423,Stock_30866
s10101,63648,9772,150,Stock_10101
s21518,63649,4069,406,Stock_21518
s2360,63650,1258,203,Stock_2360
s45284,63651,4339,210,Stock_45284
s29427,63652,2700,290,Stock_29427
s18780,63653,8326,75,Stock_18780
s34906,63654,244,469,Stock_34906
s26201,63655,6483,209,Stock_26201
s45396,63656,5173,346,Stock_45396
s39034,63657,8523,345,Stock_39034
s8364,63658,8596,339,Stock_8364
s32867,63659,6116,183,Stock_32867
s16586,63660,6429,240,Stock_16586
s11509,63661,4942,337,Stock_11509
s20327,63662,2884,375,Stock_20327
s49885,63663,6967,319,Stock_49885
s34471,63664,3029,120,Stock_34471
s14710,63665,195,266,Stock_14710
s46842,63666,4886,400,Stock_46842
s10447,63667,113,142,Stock_10447
s38623,63668,2800,148,Stock_38623
s25567,63669,9562,389,Stock_25567
s17860,63670,5489,228,Stock_17860
s40204,63671,9785,466,Stock_40204
s12409,63672,5056,84,Stock_12409
s34083,63673,2216,423,Stock_34083
s41669,63674,8872,417,Stock_41669
s10643,63675,9694,139,Stock_10643
s9726,63676,9695,321,Stock_9726
s48888,63677,3182,302,Stock_48888
s38274,63678,8386,281,Stock_38274
s28364,63679,7409,115,Stock_28364
s24985,63680,9856,307,Stock_24985
s35409,63681,6212,102,Stock_35409
s46196,63682,7305,76,Stock_46196
s19630,63683,800,124,Stock_19630
s23410,63684,5498,287,Stock_23410
s33367,63685,6473,195,Stock_33367
s11230,63686,5018,276,Stock_11230
s11483,63687,8123,201,Stock_11483
s4983,63688,2961,370,Stock_4983
s9143,63689,9125,395,Stock_9143
s22190,63690,755,260,Stock_22190
s39210,63691,646,426,Stock_39210
s45503,63692,1320,387,Stock_45503
s44608,63693,8908,484,Stock_44608
s36109,63694,2636,370,Stock_36109
s6002,63695,5466,450,Stock_6002
s34714,63696,8729,484,Stock_34714
s10830,63697,2766,245,Stock_10830
s41803,63698,2223,404,Stock_41803
s10955,63699,8651,83,Stock_10955
s34268,63700,7184,304,Stock_34268
s31414,63701,8913,402,Stock_31414
s19429,63702,9310,218,Stock_19429
s17779,63703,9658,55,Stock_17779
s46443,63704,4317,61,Stock_46443
s21372,63705,3531,87,Stock_21372
s28378,63706,3599,132,Stock_28378
s45064,63707,8799,446,Stock_45064
s20479,63708,2995,197,Stock_20479
s39550,63709,532,50,Stock_39550
s41937,63710,170,287,Stock_41937
s33660,63711,6449,162,Stock_33660
s21714,63712,8735,171,Stock_21714
s48659,63713,5585,192,Stock_48659
s6477,63714,4378,223,Stock_6477
s40802,63715,9245,111,Stock_40802
s21664,63716,5644,273,Stock_21664
s19583,63717,5082,205,Stock_19583
s7804,63718,8356,186,Stock_7804
s45676,63719,7909,234,Stock_45676
s24198,63720,9794,52,Stock_24198
s45313,63721,160,477,Stock_45313
s27276,63722,5374,486,Stock_27276
s43906,63723,2960,286,Stock_43906
s9387,63724,7797,104,Stock_9387
s3113,63725,7513,349,Stock_3113
s2295,63726,5741,56,Stock_2295
s49410,63727,5673,470,Stock_49410
s35363,63728,3375,251,Stock_35363
s32000,63729,3919,402,Stock_32000
s9250,63730,5191,378,Stock_9250
s36543,63731,4048,433,Stock_36543
s18106,63732,608,274,Stock_18106
s5538,63733,5948,147,Stock_5538
s35687,63734,5064,385,Stock_35687
s32214,63735,6910,307,Stock_32214
s940,63736,835,60,Stock_940
s18002,63737,4165,419,Stock_18002
s35626,63738,9364,201,Stock_35626
s13744,63739,3023,73,Stock_13744
s5014,63740,9101,482,Stock_5014
s40996,63741,3231,183,Stock_40996
s22508,63742,464,327,Stock_22508
s6891,63743,8995,435,Stock_6891
s45645,63744,5603,442,Stock_45645
s18097,63745,5592,392,Stock_18097
s4105,63746,5130,349,Stock_4105
s28203,63747,4774,205,Stock_28203
s32924,63748,1120,446,Stock_32924
s37986,63749,874,94,Stock_37986
s49839,63750,5111,286,Stock_49839
s7301,63751,1771,192,Stock_7301
s7161,63752,1746,172,Stock_7161
s29922,63753,5832,90,Stock_29922
s19547,63754,6826,252,Stock_19547
s18630,63755,2062,415,Stock_18630
s18995,63756,4274,375,Stock_18995
s38677,63757,7606,247,Stock_38677
s41664,63758,7211,104,Stock_41664
s37531,63759,6138,94,Stock_37531
s35186,63760,655,184,Stock_35186
s15268,63761,2016,276,Stock_15268
s16389,63762,1661,470,Stock_16389
s25828,63763,783,140,Stock_25828
s49182,63764,4726,98,Stock_49182
s46890,63765,2127,450,Stock_46890
s42636,63766,3283,259,Stock_42636
s47090,63767,5965,479,Stock_47090
s7997,63768,3458,211,Stock_7997
s15873,63769,9607,238,Stock_15873
s49212,63770,9358,453,Stock_49212
s40821,63771,4805,82,Stock_40821
s12930,63772,3913,283,Stock_12930
s32991,63773,216,204,Stock_32991
s4854,63774,1163,67,Stock_4854
s38221,63775,8890,356,Stock_38221
s14445,63776,2670,179,Stock_14445
s18230,63777,5681,131,Stock_18230
s40649,63778,4050,130,Stock_40649
s19629,63779,9438,85,Stock_19629
s20821,63780,5110,166,Stock_20821
s41659,63781,5631,341,Stock_41659
s29460,63782,8448,276,Stock_29460
s8555,63783,2506,411,Stock_8555
s46305,63784,6101,230,Stock_46305
s8607,63785,6977,159,Stock_8607
s21600,63786,1865,72,Stock_21600
s24823,63787,864,447,Stock_24823
s6694,63788,657,500,Stock_6694
s15209,63789,7509,67,Stock_15209
s13426,63790,8094,269,Stock_13426
s20715,63791,7530,297,Stock_20715
s6780,63792,9004,173,Stock_6780
s1983,63793,7150,489,Stock_1983
s35917,63794,9024,205,Stock_35917
s16537,63795,9421,365,Stock_16537
s40193,63796,6381,138,Stock_40193
s17408,63797,631,138,Stock_17408
s27453,63798,9991,57,Stock_27453
s39218,63799,5716,433,Stock_39218
s1850,63800,2724,149,Stock_1850
s29218,63801,9019,361,Stock_29218
s3176,63802,5726,79,Stock_3176
s21270,63803,5683,477,Stock_21270
s45365,63804,2135,446,Stock_45365
s4070,63805,6819,161,Stock_4070
s8738,63806,3044,99,Stock_8738
s37447,63807,8036,376,Stock_37447
s22843,63808,1366,266,Stock_22843
s10398,63809,9202,388,Stock_10398
s39508,63810,2379,411,Stock_39508
s8672,63811,4210,344,Stock_8672
s25035,63812,5965,430,Stock_25035
s8920,63813,9403,163,Stock_8920
s26350,63814,1437,439,Stock_26350
s2647,63815,1767,86,Stock_2647
s36333,63816,5245,496,Stock_36333
s18813,63817,7878,359,Stock_18813
s23603,63818,3517,275,Stock_23603
s4582,63819,1614,400,Stock_4582
s8137,63820,3156,93,Stock_8137
s10367,63821,6144,404,Stock_10367
s7788,63822,8969,404,Stock_7788
s26682,63823,4845,97,Stock_26682
s22904,63824,5251,487,Stock_22904
s45110,63825,9662,321,Stock_45110
s1664,63826,7893,112,Stock_1664
s36461,63827,7723,122,Stock_36461
s27652,63828,9060,221,Stock_27652
s41886,63829,3814,161,Stock_41886
s36123,63830,5294,480,Stock_36123
s39340,63831,9366,179,Stock_39340
s21304,63832,6962,103,Stock_21304
s20876,63833,8684,60,Stock_20876
s16849,63834,7308,231,Stock_16849
s34603,63835,8059,239,Stock_34603
s5148,63836,6759,271,Stock_5148
s18272,63837,3048,256,Stock_18272
s49277,63838,7040,275,Stock_49277
s10040,63839,7724,320,Stock_10040
s28662,63840,2068,377,Stock_28662
s22229,63841,6203,356,Stock_22229
s39506,63842,3267,101,Stock_39506
s33813,63843,6511,439,Stock_33813
s48380,63844,3962,80,Stock_48380
s32827,63845,3517,475,Stock_32827
s40909,63846,8948,246,Stock_40909
s16461,63847,1939,321,Stock_16461
s49411,63848,1210,268,Stock_49411
s38105,63849,1097,102,Stock_38105
s45764,63850,5332,266,Stock_45764
s4195,63851,607,320,Stock_4195
s43483,63852,4439,327,Stock_43483
s21816,63853,6368,465,Stock_21816
s45927,63854,9133,224,Stock_45927
s45573,63855,9142,243,Stock_45573
s11928,63856,8185,404,Stock_11928
s28506,63857,3866,355,Stock_28506
s39458,63858,636,141,Stock_39458
s16744,63859,6616,274,Stock_16744
s21516,63860,6004,490,Stock_21516
s45303,63861,275,130,Stock_45303
s214,63862,1845,148,Stock_214
s10093,63863,2803,223,Stock_10093
s40106,63864,554,223,Stock_40106
s36690,63865,8406,425,Stock_36690
s13962,63866,2450,215,Stock_13962
s45346,63867,7435,464,Stock_45346
s38093,63868,3508,149,Stock_38093
s11317,63869,6612,193,Stock_11317
s47320,63870,5775,80,Stock_47320
s8926,63871,3708,69,Stock_8926
s10700,63872,6907,182,Stock_10700
s37873,63873,9709,365,Stock_37873
s10167,63874,7745,106,Stock_10167
s23614,63875,2673,270,Stock_23614
s25504,63876,665,162,Stock_25504
s18196,63877,4759,143,Stock_18196
s29439,63878,5398,405,Stock_29439
s4540,63879,5475,226,Stock_4540
s13339,63880,3875,194,Stock_13339
s19328,63881,3056,169,Stock_19328
s49709,63882,335,469,Stock_49709
s29617,63883,5904,361,Stock_29617
s7900,63884,5434,138,Stock_7900
s16908,63885,4209,157,Stock_16908
s33602,63886,5826,223,Stock_33602
s14977,63887,8485,69,Stock_14977
s18271,63888,5233,331,Stock_18271
s19215,63889,443,289,Stock_19215
s21670,63890,4076,191,Stock_21670
s23635,63891,9607,89,Stock_23635
s11651,63892,1684,431,Stock_11651
s30214,63893,2026,257,Stock_30214
s21869,63894,659,316,Stock_21869
s35505,63895,1928,481,Stock_35505
s38646,63896,1003,301,Stock_38646
s29819,63897,5712,74,Stock_29819
s27510,63898,7813,399,Stock_27510
s14607,63899,849,68,Stock_14607
s33979,63900,9226,198,Stock_33979
s32994,63901,4029,325,Stock_32994
s10260,63902,634,68,Stock_10260
s40611,63903,1045,227,Stock_40611
s28041,63904,2302,360,Stock_28041
s4980,63905,448,169,Stock_4980
s11784,63906,5211,65,Stock_11784
s18353,63907,9157,191,Stock_18353
s29230,63908,7260,110,Stock_29230
s37142,63909,7601,280,Stock_37142
s23375,63910,2230,50,Stock_23375
s8790,63911,6115,179,Stock_8790
s4538,63912,4493,152,Stock_4538
s48817,63913,315,133,Stock_48817
s9441,63914,3357,488,Stock_9441
s26488,63915,2093,268,Stock_26488
s24041,63916,6505,357,Stock_24041
s35838,63917,8441,121,Stock_35838
s2998,63918,163,172,Stock_2998
s3108,63919,520,98,Stock_3108
s22744,63920,7947,144,Stock_22744
s22017,63921,6130,434,Stock_22017
s32705,63922,311,401,Stock_32705
s12004,63923,6343,154,Stock_12004
s38619,63924,7527,343,Stock_38619
s5147,63925,356,233,Stock_5147
s18362,63926,6847,155,Stock_18362
s17187,63927,3580,406,Stock_17187
s5283,63928,8519,105,Stock_5283
s11813,63929,6050,299,Stock_11813
s7645,63930,6899,235,Stock_7645
s2062,63931,6738,444,Stock_2062
s31093,63932,2896,413,Stock_31093
s32145,63933,9802,393,Stock_32145
s16520,63934,2245,473,Stock_16520
s49945,63935,7678,83,Stock_49945
s35891,63936,7473,299,Stock_35891
s47256,63937,2803,243,Stock_47256
s26632,63938,7460,142,Stock_26632
s6796,63939,2366,444,Stock_6796
s12811,63940,9147,383,Stock_12811
s29863,63941,4998,433,Stock_29863
s11308,63942,6481,219,Stock_11308
s16247,63943,5365,190,Stock_16247
s16232,63944,3300,439,Stock_16232
s37267,63945,1027,149,Stock_37267
s17564,63946,2378,177,Stock_17564
s34174,63947,4250,281,Stock_34174
s25336,63948,850,393,Stock_25336
s19992,63949,8817,249,Stock_19992
s29286,63950,5718,323,Stock_29286
s34032,63951,5748,305,Stock_34032
s37156,63952,7013,402,Stock_37156
s47766,63953,6283,292,Stock_47766
s39902,63954,1512,274,Stock_39902
s16737,63955,1723,402,Stock_16737
s44767,63956,8385,350,Stock_44767
s13685,63957,6863,53,Stock_13685
s42238,63958,8698,156,Stock_42238
s18476,63959,1650,193,Stock_18476
s2715,63960,7449,489,Stock_2715
s49722,63961,1686,333,Stock_49722
s5959,63962,8737,470,Stock_5959
s37201,63963,5839,321,Stock_37201
s49040,63964,4744,366,Stock_49040
s9235,63965,9208,220,Stock_9235
s39962,63966,8066,168,Stock_39962
s47072,63967,7539,237,Stock_47072
s31307,63968,7430,311,Stock_31307
s36043,63969,7948,331,Stock_36043
s35918,63970,2856,118,Stock_35918
s1884,63971,927,395,Stock_1884
s36444,63972,2793,53,Stock_36444
s31738,63973,6859,88,Stock_31738
s24407,63974,4408,217,Stock_24407
s31198,63975,4202,426,Stock_31198
s7000,63976,8816,490,Stock_7000
s33885,63977,4687,332,Stock_33885
s37647,63978,842,246,Stock_37647
s3913,63979,4349,323,Stock_3913
s49628,63980,5247,227,Stock_49628
s4149,63981,3704,490,Stock_4149
s45298,63982,7044,52,Stock_45298
s19432,63983,1413,241,Stock_19432
s44941,63984,5616,312,Stock_44941
s5808,63985,3820,130,Stock_5808
s26862,63986,6213,50,Stock_26862
s41039,63987,7016,195,Stock_41039
s8799,63988,2178,362,Stock_8799
s11108,63989,9130,189,Stock_11108
s43431,63990,2753,478,Stock_43431
s32463,63991,8729,436,Stock_32463
s27231,63992,1626,349,Stock_27231
s13427,63993,8967,137,Stock_13427
s38442,63994,7678,238,Stock_38442
s42311,63995,8947,357,Stock_42311
s23541,63996,3017,397,Stock_23541
s17348,63997,6779,432,Stock_17348
s27433,63998,1123,482,Stock_27433
s6258,63999,9319,385,Stock_6258
s43034,64000,954,60,Stock_43034
s9687,64001,2599,316,Stock_9687
s10237,64002,4047,406,Stock_10237
s7983,64003,1061,280,Stock_7983
s2614,64004,3452,230,Stock_2614
s49766,64005,8013,89,Stock_49766
s28670,64006,8339,373,Stock_28670
s36790,64007,8184,372,Stock_36790
s34857,64008,8036,256,Stock_34857
s34443,64009,2662,394,Stock_34443
s11407,64010,6094,173,Stock_11407
s45429,64011,145,291,Stock_45429
s18023,64012,6150,475,Stock_18023
s42654,64013,1904,393,Stock_42654
s13013,64014,6044,325,Stock_13013
s45512,64015,4969,256,Stock_45512
s24074,64016,5759,286,Stock_24074
s19211,64017,480,387,Stock_19211
s46584,64018,3373,113,Stock_46584
s3657,64019,828,131,Stock_3657
s3429,64020,4209,427,Stock_3429
s13740,64021,5609,278,Stock_13740
s43648,64022,9249,252,Stock_43648
s32595,64023,167,364,Stock_32595
s7720,64024,789,95,Stock_7720
s32763,64025,1200,131,Stock_32763
s37807,64026,4563,139,Stock_37807
s4183,64027,5135,237,Stock_4183
s43828,64028,5289,338,Stock_43828
s15910,64029,8932,474,Stock_15910
s5006,64030,1296,427,Stock_5006
s10876,64031,8313,66,Stock_10876
s34684,64032,6972,394,Stock_34684
s47885,64033,3364,373,Stock_47885
s35820,64034,3999,222,Stock_35820
s21071,64035,9266,485,Stock_21071
s15453,64036,7363,449,Stock_15453
s43799,64037,779,89,Stock_43799
s36301,64038,3307,393,Stock_36301
s39957,64039,6110,261,Stock_39957
s22647,64040,2192,119,Stock_22647
s47055,64041,750,355,Stock_47055
s27807,64042,9201,292,Stock_27807
s44396,64043,1652,495,Stock_44396
s26894,64044,9923,467,Stock_26894
s16007,64045,8030,340,Stock_16007
s35012,64046,9238,314,Stock_35012
s13057,64047,130,268,Stock_13057
s4642,64048,7288,329,Stock_4642
s6466,64049,6731,67,Stock_6466
s45416,64050,9463,303,Stock_45416
s16292,64051,5146,202,Stock_16292
s24376,64052,5577,171,Stock_24376
s33953,64053,8357,139,Stock_33953
s45950,64054,9958,348,Stock_45950
s9707,64055,6643,143,Stock_9707
s33164,64056,3031,86,Stock_33164
s39275,64057,4081,285,Stock_39275
s45317,64058,3584,353,Stock_45317
s40178,64059,7679,325,Stock_40178
s7639,64060,6784,264,Stock_7639
s9072,64061,7065,137,Stock_9072
s44980,64062,7385,471,Stock_44980
s7162,64063,1669,169,Stock_7162
s38743,64064,9587,128,Stock_38743
s48277,64065,5359,350,Stock_48277
s28926,64066,3406,470,Stock_28926
s13833,64067,6241,91,Stock_13833
s29581,64068,3931,272,Stock_29581
s20798,64069,4946,81,Stock_20798
s15958,64070,9716,396,Stock_15958
s23858,64071,3179,278,Stock_23858
s24503,64072,8201,164,Stock_24503
s35107,64073,6222,478,Stock_35107
s26263,64074,7900,135,Stock_26263
s46467,64075,8495,264,Stock_46467
s25646,64076,1654,413,Stock_25646
s36559,64077,2223,393,Stock_36559
s45050,64078,8529,251,Stock_45050
s40449,64079,8275,378,Stock_40449
s32602,64080,5972,347,Stock_32602
s1757,64081,9739,308,Stock_1757
s48455,64082,2313,479,Stock_48455
s17402,64083,4773,267,Stock_17402
s16744,64084,4917,276,Stock_16744
s29112,64085,5443,196,Stock_29112
s23298,64086,5928,398,Stock_23298
s44161,64087,914,57,Stock_44161
s2958,64088,8529,374,Stock_2958
s48135,64089,6192,56,Stock_48135
s18563,64090,9336,458,Stock_18563
s11202,64091,7598,99,Stock_11202
s26265,64092,8684,369,Stock_26265
s32986,64093,5808,210,Stock_32986
s22113,64094,5944,146,Stock_22113
s2230,64095,8983,443,Stock_2230
s3706,64096,4810,464,Stock_3706
s12653,64097,1838,423,Stock_12653
s13857,64098,3198,336,Stock_13857
s29199,64099,8652,301,Stock_29199
s33785,64100,3675,274,Stock_33785
s28332,64101,7756,209,Stock_28332
s40127,64102,8446,359,Stock_40127
s38551,64103,7704,405,Stock_38551
s40677,64104,1574,148,Stock_40677
s42845,64105,1718,199,Stock_42845
s5167,64106,1820,171,Stock_5167
s33367,64107,1082,196,Stock_33367
s16921,64108,964,264,Stock_16921
s25624,64109,5902,408,Stock_25624
s47422,64110,2220,338,Stock_47422
s40330,64111,5668,256,Stock_40330
s19548,64112,5348,218,Stock_19548
s36714,64113,560,391,Stock_36714
s34656,64114,2171,63,Stock_34656
s2425,64115,4259,324,Stock_2425
s3043,64116,5745,422,Stock_3043
s24691,64117,8112,326,Stock_24691
s39238,64118,9228,270,Stock_39238
s19739,64119,4924,282,Stock_19739
s27819,64120,8527,259,Stock_27819
s2148,64121,5421,267,Stock_2148
s2976,64122,9299,134,Stock_2976
s5794,64123,5577,181,Stock_5794
s255,64124,1651,276,Stock_255
s29492,64125,7249,153,Stock_29492
s22512,64126,8913,344,Stock_22512
s20987,64127,6796,126,Stock_20987
s34747,64128,8284,304,Stock_34747
s4886,64129,2383,456,Stock_4886
s315,64130,6689,335,Stock_315
s10112,64131,7723,435,Stock_10112
s275,64132,5857,248,Stock_275
s45160,64133,9692,413,Stock_45160
s21795,64134,7144,206,Stock_21795
s15452,64135,6838,183,Stock_15452
s48729,64136,5947,221,Stock_48729
s38059,64137,1754,267,Stock_38059
s34969,64138,806,106,Stock_34969
s24860,64139,1378,306,Stock_24860
s29314,64140,954,347,Stock_29314
s39841,64141,8151,100,Stock_39841
s25317,64142,8028,393,Stock_25317
s1339,64143,6645,101,Stock_1339
s558,64144,6267,451,Stock_558
s28502,64145,4277,447,Stock_28502
s29204,64146,3511,376,Stock_29204
s25918,64147,5723,387,Stock_25918
