stocksymbol,time,quantity,price,stock_name
s13257,51421,4610,466,Stock_13257
s62085,51422,2036,290,Stock_62085
s196,51423,6915,458,Stock_196
s49431,51424,9647,110,Stock_49431
s18508,51425,4601,408,Stock_18508
s32441,51426,2268,298,Stock_32441
s24183,51427,4177,296,Stock_24183
s47497,51428,4302,284,Stock_47497
s62616,51429,5062,372,Stock_62616
s20997,51430,642,62,Stock_20997
s54460,51431,9084,142,Stock_54460
s64637,51432,8139,327,Stock_64637
s54726,51433,7301,439,Stock_54726
s19844,51434,902,257,Stock_19844
s69692,51435,987,264,Stock_69692
s4069,51436,563,116,Stock_4069
s22772,51437,3335,174,Stock_22772
s56322,51438,5641,229,Stock_56322
s62528,51439,4900,451,Stock_62528
s46736,51440,9464,258,Stock_46736
s56827,51441,4661,323,Stock_56827
s51239,51442,867,415,Stock_51239
s48082,51443,6585,203,Stock_48082
s26613,51444,3521,358,Stock_26613
s59618,51445,8419,445,Stock_59618
s30142,51446,7192,442,Stock_30142
s14206,51447,2069,218,Stock_14206
s18197,51448,9023,118,Stock_18197
s34871,51449,2850,370,Stock_34871
s49038,51450,5974,237,Stock_49038
s54559,51451,3229,79,Stock_54559
s61245,51452,7010,360,Stock_61245
s26006,51453,8971,126,Stock_26006
s15048,51454,9606,119,Stock_15048
s9116,51455,3876,417,Stock_9116
s28912,51456,4691,210,Stock_28912
s31531,51457,6429,490,Stock_31531
s32446,51458,6409,98,Stock_32446
s22892,51459,9700,323,Stock_22892
s33001,51460,3265,276,Stock_33001
s18974,51461,2586,199,Stock_18974
s15536,51462,2287,365,Stock_15536
s12403,51463,6053,431,Stock_12403
s10408,51464,2364,425,Stock_10408
s49075,51465,7737,312,Stock_49075
s46756,51466,4148,159,Stock_46756
s5804,51467,7244,82,Stock_5804
s37924,51468,110,230,Stock_37924
s51244,51469,8538,146,Stock_51244
s54713,51470,581,142,Stock_54713
s23528,51471,8925,54,Stock_23528
s41067,51472,5152,265,Stock_41067
s63186,51473,4384,271,Stock_63186
s11166,51474,9200,263,Stock_11166
s1567,51475,6566,241,Stock_1567
s30383,51476,5477,170,Stock_30383
s20288,51477,6734,249,Stock_20288
s51191,51478,5170,324,Stock_51191
s7202,51479,3886,343,Stock_7202
s27718,51480,2251,454,Stock_27718
s28618,51481,2823,495,Stock_28618
s64106,51482,8993,184,Stock_64106
s4036,51483,1022,473,Stock_4036
s69242,51484,4392,80,Stock_69242
s662,51485,346,392,Stock_662
s45842,51486,2497,144,Stock_45842
s19069,51487,1391,290,Stock_19069
s13630,51488,209,300,Stock_13630
s14538,51489,2097,476,Stock_14538
s16845,51490,6342,265,Stock_16845
s36978,51491,6123,96,Stock_36978
s13891,51492,3243,92,Stock_13891
s10921,51493,2696,215,Stock_10921
s53643,51494,8328,51,Stock_53643
s17277,51495,8654,91,Stock_17277
s59561,51496,4383,434,Stock_59561
s7804,51497,5840,104,Stock_7804
s2546,51498,2170,75,Stock_2546
s3113,51499,3786,154,Stock_3113
s1718,51500,8076,72,Stock_1718
s32682,51501,3841,439,Stock_32682
s5983,51502,6113,241,Stock_5983
s26009,51503,9808,153,Stock_26009
s39443,51504,2346,440,Stock_39443
s50881,51505,6982,66,Stock_50881
s35605,51506,1215,353,Stock_35605
s63234,51507,6322,311,Stock_63234
s24423,51508,3290,102,Stock_24423
s39412,51509,387,490,Stock_39412
s51684,51510,185,88,Stock_51684
s65456,51511,8769,61,Stock_65456
s53566,51512,5966,288,Stock_53566
s49440,51513,5216,331,Stock_49440
s65498,51514,4592,375,Stock_65498
s61708,51515,6441,265,Stock_61708
s31147,51516,2447,358,Stock_31147
s8590,51517,4584,443,Stock_8590
s8823,51518,3281,116,Stock_8823
s8568,51519,4001,439,Stock_8568
s16175,51520,7272,138,Stock_16175
s14414,51521,5003,99,Stock_14414
s7725,51522,4176,338,Stock_7725
s66022,51523,5939,257,Stock_66022
s4780,51524,9525,312,Stock_4780
s15816,51525,6955,123,Stock_15816
s49340,51526,6843,371,Stock_49340
s24144,51527,3104,116,Stock_24144
s20820,51528,597,296,Stock_20820
s26579,51529,7628,297,Stock_26579
s65509,51530,1691,145,Stock_65509
s34330,51531,3655,426,Stock_34330
s2180,51532,937,450,Stock_2180
s32158,51533,8542,294,Stock_32158
s26943,51534,327,184,Stock_26943
s17299,51535,4549,388,Stock_17299
s65159,51536,793,426,Stock_65159
s23595,51537,4625,73,Stock_23595
s66569,51538,3943,356,Stock_66569
s45465,51539,3645,283,Stock_45465
s65332,51540,734,379,Stock_65332
s49226,51541,8884,237,Stock_49226
s2590,51542,7314,275,Stock_2590
s6439,51543,8272,370,Stock_6439
s35490,51544,8676,200,Stock_35490
s36569,51545,570,156,Stock_36569
s14419,51546,2624,135,Stock_14419
s55238,51547,3432,99,Stock_55238
s18490,51548,8648,78,Stock_18490
s56894,51549,8787,408,Stock_56894
s1409,51550,7075,184,Stock_1409
s37677,51551,3870,173,Stock_37677
s33480,51552,7818,70,Stock_33480
s20550,51553,3339,441,Stock_20550
s59407,51554,1426,360,Stock_59407
s38559,51555,6171,238,Stock_38559
s34856,51556,2072,122,Stock_34856
s7909,51557,8040,209,Stock_7909
s52267,51558,945,60,Stock_52267
s4978,51559,9898,479,Stock_4978
s67038,51560,3401,468,Stock_67038
s35849,51561,4345,429,Stock_35849
s48171,51562,2104,91,Stock_48171
s64449,51563,9145,415,Stock_64449
s54295,51564,7202,257,Stock_54295
s32161,51565,6615,66,Stock_32161
s7869,51566,8288,309,Stock_7869
s10837,51567,781,263,Stock_10837
s1351,51568,4976,185,Stock_1351
s47406,51569,6809,81,Stock_47406
s62261,51570,3670,145,Stock_62261
s258,51571,5673,105,Stock_258
s39789,51572,1767,229,Stock_39789
s3862,51573,4452,445,Stock_3862
s63734,51574,6797,218,Stock_63734
s40426,51575,7845,102,Stock_40426
s58694,51576,869,54,Stock_58694
s28444,51577,8439,327,Stock_28444
s63276,51578,4297,404,Stock_63276
s44237,51579,7539,347,Stock_44237
s48826,51580,1956,98,Stock_48826
s42450,51581,1127,166,Stock_42450
s69738,51582,9941,274,Stock_69738
s33517,51583,4381,473,Stock_33517
s32999,51584,3086,297,Stock_32999
s29628,51585,7820,163,Stock_29628
s19135,51586,7611,71,Stock_19135
s44988,51587,9136,366,Stock_44988
s7055,51588,6736,77,Stock_7055
s5923,51589,1561,352,Stock_5923
s20365,51590,2166,176,Stock_20365
s43247,51591,2390,388,Stock_43247
s58013,51592,246,150,Stock_58013
s41576,51593,4330,263,Stock_41576
s46679,51594,3163,454,Stock_46679
s9837,51595,2985,305,Stock_9837
s33304,51596,10000,146,Stock_33304
s27248,51597,8723,113,Stock_27248
s59205,51598,8624,208,Stock_59205
s36716,51599,8287,469,Stock_36716
s34905,51600,5204,283,Stock_34905
s37476,51601,5493,58,Stock_37476
s45184,51602,3573,195,Stock_45184
s69222,51603,174,274,Stock_69222
s24881,51604,2292,359,Stock_24881
s54255,51605,7424,199,Stock_54255
s69638,51606,6342,442,Stock_69638
s51987,51607,1104,193,Stock_51987
s1678,51608,8885,334,Stock_1678
s38102,51609,3619,462,Stock_38102
s2734,51610,546,154,Stock_2734
s20428,51611,3035,175,Stock_20428
s59606,51612,3723,392,Stock_59606
s65190,51613,4945,268,Stock_65190
s26863,51614,5527,198,Stock_26863
s40847,51615,4792,291,Stock_40847
s12025,51616,324,469,Stock_12025
s21345,51617,5302,86,Stock_21345
s17924,51618,9793,429,Stock_17924
s11169,51619,8335,168,Stock_11169
s46891,51620,8453,228,Stock_46891
s68540,51621,6636,495,Stock_68540
s29327,51622,1333,398,Stock_29327
s46828,51623,8545,404,Stock_46828
s27229,51624,364,172,Stock_27229
s23525,51625,5881,232,Stock_23525
s24791,51626,1958,405,Stock_24791
s57181,51627,4921,286,Stock_57181
s34970,51628,9781,391,Stock_34970
s27060,51629,9962,85,Stock_27060
s30571,51630,1932,319,Stock_30571
s68363,51631,7801,399,Stock_68363
s40764,51632,7106,333,Stock_40764
s5020,51633,8893,381,Stock_5020
s30036,51634,4904,132,Stock_30036
s63997,51635,289,184,Stock_63997
s39601,51636,3052,281,Stock_39601
s23089,51637,9948,416,Stock_23089
s25878,51638,5771,296,Stock_25878
s36820,51639,4534,55,Stock_36820
s52768,51640,835,289,Stock_52768
s67531,51641,774,229,Stock_67531
s14912,51642,2218,377,Stock_14912
s47893,51643,4200,378,Stock_47893
s33458,51644,1599,296,Stock_33458
s11527,51645,4002,60,Stock_11527
s27915,51646,7403,330,Stock_27915
s38967,51647,5549,181,Stock_38967
s67159,51648,8673,110,Stock_67159
s37834,51649,1326,294,Stock_37834
s12841,51650,2386,308,Stock_12841
s57363,51651,5665,470,Stock_57363
s27462,51652,7335,217,Stock_27462
s10306,51653,8831,278,Stock_10306
s23715,51654,9152,387,Stock_23715
s53975,51655,2282,322,Stock_53975
s8356,51656,7094,301,Stock_8356
s53870,51657,8388,122,Stock_53870
s18086,51658,6877,78,Stock_18086
s60207,51659,1141,313,Stock_60207
s48884,51660,8966,352,Stock_48884
s11554,51661,6534,415,Stock_11554
s56951,51662,2786,470,Stock_56951
s17810,51663,846,423,Stock_17810
s16727,51664,2334,264,Stock_16727
s67955,51665,8230,120,Stock_67955
s32759,51666,5945,455,Stock_32759
s15296,51667,482,142,Stock_15296
s31843,51668,6944,118,Stock_31843
s14743,51669,797,273,Stock_14743
s61728,51670,5139,396,Stock_61728
s52433,51671,6534,75,Stock_52433
s6136,51672,1789,274,Stock_6136
s33992,51673,7733,75,Stock_33992
s68163,51674,4729,291,Stock_68163
s46601,51675,9215,315,Stock_46601
s31838,51676,1157,412,Stock_31838
s56725,51677,5420,363,Stock_56725
s8381,51678,5057,265,Stock_8381
s25516,51679,8035,61,Stock_25516
s25018,51680,9678,104,Stock_25018
s65985,51681,3106,499,Stock_65985
s13500,51682,6165,305,Stock_13500
s16630,51683,428,367,Stock_16630
s16151,51684,442,229,Stock_16151
s17862,51685,7852,298,Stock_17862
s10307,51686,247,158,Stock_10307
s24370,51687,7357,422,Stock_24370
s60235,51688,4345,181,Stock_60235
s32680,51689,8433,166,Stock_32680
s45651,51690,7860,320,Stock_45651
s65349,51691,1612,486,Stock_65349
s48070,51692,4790,130,Stock_48070
s14395,51693,6534,481,Stock_14395
s48707,51694,8336,277,Stock_48707
s51397,51695,156,68,Stock_51397
s24553,51696,8058,196,Stock_24553
s63124,51697,3542,138,Stock_63124
s10860,51698,6195,462,Stock_10860
s857,51699,102,109,Stock_857
s35066,51700,9777,444,Stock_35066
s37231,51701,170,209,Stock_37231
s69563,51702,4824,308,Stock_69563
s11929,51703,8637,375,Stock_11929
s55999,51704,3478,227,Stock_55999
s61275,51705,3419,245,Stock_61275
s59838,51706,755,238,Stock_59838
s7587,51707,4744,345,Stock_7587
s28911,51708,2114,485,Stock_28911
s36600,51709,6336,365,Stock_36600
s1270,51710,121,192,Stock_1270
s21756,51711,6293,455,Stock_21756
s50177,51712,1188,285,Stock_50177
s9807,51713,3113,369,Stock_9807
s39555,51714,3596,345,Stock_39555
s22452,51715,3015,62,Stock_22452
s16790,51716,8788,196,Stock_16790
s41243,51717,4893,421,Stock_41243
s37258,51718,4787,73,Stock_37258
s26516,51719,4847,306,Stock_26516
s23139,51720,874,125,Stock_23139
s26035,51721,4616,375,Stock_26035
s43185,51722,4278,495,Stock_43185
s22826,51723,9346,167,Stock_22826
s46444,51724,7751,336,Stock_46444
s15929,51725,7532,414,Stock_15929
s54181,51726,5273,500,Stock_54181
s21302,51727,9143,393,Stock_21302
s50029,51728,6556,473,Stock_50029
s62654,51729,4205,184,Stock_62654
s9536,51730,8068,239,Stock_9536
s12471,51731,1873,455,Stock_12471
s40019,51732,1321,339,Stock_40019
s15911,51733,6946,282,Stock_15911
s11297,51734,9455,166,Stock_11297
s22453,51735,9558,310,Stock_22453
s56203,51736,8614,89,Stock_56203
s58775,51737,9648,192,Stock_58775
s46143,51738,3524,446,Stock_46143
s18745,51739,3700,462,Stock_18745
s640,51740,5989,72,Stock_640
s57168,51741,8245,286,Stock_57168
s66792,51742,6626,473,Stock_66792
s34806,51743,6517,285,Stock_34806
s58464,51744,6227,304,Stock_58464
s21425,51745,1149,452,Stock_21425
s60155,51746,8238,276,Stock_60155
s26844,51747,8847,225,Stock_26844
s55968,51748,2902,379,Stock_55968
s19465,51749,650,419,Stock_19465
s60776,51750,2344,286,Stock_60776
s54843,51751,8715,234,Stock_54843
s33128,51752,3128,432,Stock_33128
s19184,51753,3758,498,Stock_19184
s53800,51754,3223,422,Stock_53800
s30031,51755,8023,421,Stock_30031
s29591,51756,4467,161,Stock_29591
s49304,51757,8416,115,Stock_49304
s28138,51758,4569,389,Stock_28138
s51181,51759,4863,369,Stock_51181
s33439,51760,8006,442,Stock_33439
s60908,51761,5193,134,Stock_60908
s14616,51762,5282,201,Stock_14616
s42179,51763,7779,446,Stock_42179
s28893,51764,845,342,Stock_28893
s61329,51765,2896,387,Stock_61329
s45102,51766,2271,408,Stock_45102
s58224,51767,706,355,Stock_58224
s68483,51768,5068,445,Stock_68483
s66902,51769,4417,50,Stock_66902
s4871,51770,4196,336,Stock_4871
s12507,51771,5916,371,Stock_12507
s39924,51772,5797,195,Stock_39924
s57828,51773,3724,141,Stock_57828
s19266,51774,7670,262,Stock_19266
s14445,51775,4048,107,Stock_14445
s19091,51776,5915,500,Stock_19091
s6134,51777,3463,73,Stock_6134
s3548,51778,7641,359,Stock_3548
s18384,51779,4840,53,Stock_18384
s213,51780,1323,403,Stock_213
s44879,51781,9505,236,Stock_44879
s63575,51782,1145,412,Stock_63575
s12808,51783,3853,191,Stock_12808
s43164,51784,8638,298,Stock_43164
s21571,51785,7984,139,Stock_21571
s67796,51786,4808,336,Stock_67796
s39340,51787,7498,373,Stock_39340
s63413,51788,3239,169,Stock_63413
s7476,51789,8222,88,Stock_7476
s36003,51790,3302,397,Stock_36003
s42361,51791,7098,471,Stock_42361
s62840,51792,4306,475,Stock_62840
s5602,51793,3417,293,Stock_5602
s30568,51794,6786,72,Stock_30568
s68382,51795,8456,259,Stock_68382
s11025,51796,9068,305,Stock_11025
s28187,51797,2734,83,Stock_28187
s1960,51798,624,219,Stock_1960
s64836,51799,5244,213,Stock_64836
s30694,51800,4120,384,Stock_30694
s1481,51801,8491,259,Stock_1481
s21272,51802,707,57,Stock_21272
s47758,51803,5762,316,Stock_47758
s16039,51804,6083,80,Stock_16039
s45364,51805,1336,247,Stock_45364
s54764,51806,6217,78,Stock_54764
s1292,51807,3621,496,Stock_1292
s65398,51808,6630,178,Stock_65398
s49163,51809,4473,241,Stock_49163
s48313,51810,1427,497,Stock_48313
s11580,51811,7721,144,Stock_11580
s34246,51812,935,347,Stock_34246
s46253,51813,8172,196,Stock_46253
s13850,51814,8396,451,Stock_13850
s40947,51815,9808,66,Stock_40947
s6220,51816,9045,276,Stock_6220
s25332,51817,5491,423,Stock_25332
s60048,51818,1668,194,Stock_60048
s55401,51819,1898,415,Stock_55401
s12441,51820,794,264,Stock_12441
s37004,51821,378,470,Stock_37004
s59099,51822,1125,441,Stock_59099
s57519,51823,4130,388,Stock_57519
s24910,51824,7555,206,Stock_24910
s15333,51825,7690,92,Stock_15333
s18656,51826,260,297,Stock_18656
s1670,51827,3503,444,Stock_1670
s9176,51828,3121,310,Stock_9176
s3937,51829,6647,493,Stock_3937
s20314,51830,4921,271,Stock_20314
s29874,51831,5040,298,Stock_29874
s45224,51832,682,327,Stock_45224
s8532,51833,5773,354,Stock_8532
s17832,51834,4951,94,Stock_17832
s60222,51835,3889,113,Stock_60222
s28549,51836,9741,106,Stock_28549
s20516,51837,5436,122,Stock_20516
s45273,51838,4719,262,Stock_45273
s26799,51839,6668,441,Stock_26799
s57227,51840,2968,456,Stock_57227
s66267,51841,3784,470,Stock_66267
s30289,51842,6443,400,Stock_30289
s41495,51843,918,145,Stock_41495
s60921,51844,8140,471,Stock_60921
s34274,51845,7080,261,Stock_34274
s58164,51846,6319,322,Stock_58164
s42780,51847,3746,318,Stock_42780
s30178,51848,9415,87,Stock_30178
s15538,51849,6484,324,Stock_15538
s41550,51850,6950,233,Stock_41550
s62764,51851,7998,133,Stock_62764
s24443,51852,8010,363,Stock_24443
s27296,51853,5919,377,Stock_27296
s39603,51854,4578,343,Stock_39603
s7649,51855,3864,350,Stock_7649
s65024,51856,1616,123,Stock_65024
s7556,51857,8791,408,Stock_7556
s58414,51858,7360,386,Stock_58414
s29480,51859,6158,449,Stock_29480
s25378,51860,183,281,Stock_25378
s4367,51861,6612,177,Stock_4367
s9870,51862,4032,362,Stock_9870
s17090,51863,6534,309,Stock_17090
s57992,51864,3061,420,Stock_57992
s4217,51865,4893,444,Stock_4217
s44814,51866,7012,468,Stock_44814
s19362,51867,8336,248,Stock_19362
s19134,51868,3416,205,Stock_19134
s54365,51869,2840,396,Stock_54365
s62910,51870,1248,377,Stock_62910
s57825,51871,3700,500,Stock_57825
s6059,51872,8565,423,Stock_6059
s48852,51873,3436,452,Stock_48852
s55488,51874,3825,427,Stock_55488
s34350,51875,4415,235,Stock_34350
s63691,51876,6378,147,Stock_63691
s65014,51877,4599,446,Stock_65014
s27965,51878,5906,279,Stock_27965
s52355,51879,9451,238,Stock_52355
s56551,51880,3914,88,Stock_56551
s58199,51881,3661,364,Stock_58199
s2412,51882,5626,367,Stock_2412
s49219,51883,4350,307,Stock_49219
s6994,51884,7603,173,Stock_6994
s66184,51885,904,157,Stock_66184
s45612,51886,6722,66,Stock_45612
s11147,51887,3558,285,Stock_11147
s50665,51888,7049,492,Stock_50665
s30580,51889,9850,232,Stock_30580
s68390,51890,2540,355,Stock_68390
s13920,51891,1613,394,Stock_13920
s2117,51892,6963,411,Stock_2117
s3754,51893,4969,138,Stock_3754
s62841,51894,6794,371,Stock_62841
s9445,51895,8392,334,Stock_9445
s54280,51896,8605,313,Stock_54280
s60525,51897,7025,439,Stock_60525
s37808,51898,4626,376,Stock_37808
s51046,51899,4410,304,Stock_51046
s25058,51900,6793,434,Stock_25058
s54157,51901,9353,85,Stock_54157
s36738,51902,4184,158,Stock_36738
s44436,51903,6278,141,Stock_44436
s41641,51904,6809,339,Stock_41641
s33936,51905,8099,124,Stock_33936
s1139,51906,5622,244,Stock_1139
s5879,51907,8452,290,Stock_5879
s46209,51908,8683,335,Stock_46209
s16114,51909,3144,82,Stock_16114
s65385,51910,9396,274,Stock_65385
s20182,51911,9153,385,Stock_20182
s41271,51912,5587,159,Stock_41271
s17137,51913,2345,260,Stock_17137
s65559,51914,1932,110,Stock_65559
s53468,51915,5360,321,Stock_53468
s18331,51916,2015,494,Stock_18331
s8099,51917,6774,468,Stock_8099
s16433,51918,8984,339,Stock_16433
s19323,51919,2503,438,Stock_19323
s34324,51920,9351,158,Stock_34324
s38573,51921,6025,152,Stock_38573
s10246,51922,6558,218,Stock_10246
s17162,51923,2929,131,Stock_17162
s33938,51924,4220,222,Stock_33938
s18904,51925,8709,392,Stock_18904
s24244,51926,5009,229,Stock_24244
s18656,51927,6801,300,Stock_18656
s48540,51928,2423,230,Stock_48540
s34965,51929,6298,187,Stock_34965
s41703,51930,5527,174,Stock_41703
s37296,51931,7181,428,Stock_37296
s13162,51932,9054,187,Stock_13162
s33142,51933,9702,231,Stock_33142
s36884,51934,1542,186,Stock_36884
s45455,51935,6953,209,Stock_45455
s54546,51936,1276,233,Stock_54546
s23383,51937,4204,58,Stock_23383
s13934,51938,9494,495,Stock_13934
s43170,51939,7711,316,Stock_43170
s63781,51940,4094,297,Stock_63781
s32281,51941,993,199,Stock_32281
s64278,51942,9436,259,Stock_64278
s34307,51943,7901,57,Stock_34307
s33616,51944,2300,194,Stock_33616
s14806,51945,936,303,Stock_14806
s17561,51946,1058,137,Stock_17561
s57351,51947,2028,436,Stock_57351
s40637,51948,3017,461,Stock_40637
s25864,51949,8884,498,Stock_25864
s17863,51950,5506,180,Stock_17863
s58251,51951,6299,175,Stock_58251
s48883,51952,3185,79,Stock_48883
s31465,51953,7591,207,Stock_31465
s19198,51954,5666,284,Stock_19198
s30216,51955,1731,110,Stock_30216
s53558,51956,3689,459,Stock_53558
s51346,51957,6906,329,Stock_51346
s56348,51958,9375,51,Stock_56348
s4964,51959,7252,180,Stock_4964
s46161,51960,5196,446,Stock_46161
s68678,51961,5855,461,Stock_68678
s41536,51962,4834,152,Stock_41536
s63410,51963,3497,436,Stock_63410
s31934,51964,538,485,Stock_31934
s66073,51965,7386,387,Stock_66073
s56317,51966,7645,427,Stock_56317
s5630,51967,1118,116,Stock_5630
s37530,51968,9883,324,Stock_37530
s18969,51969,7510,443,Stock_18969
s58570,51970,410,274,Stock_58570
s19926,51971,6681,449,Stock_19926
s62858,51972,1657,316,Stock_62858
s16439,51973,668,300,Stock_16439
s41354,51974,5375,440,Stock_41354
s47267,51975,7317,318,Stock_47267
s65433,51976,8622,488,Stock_65433
s48637,51977,9501,356,Stock_48637
s42392,51978,5047,410,Stock_42392
s24131,51979,5699,358,Stock_24131
s65982,51980,3016,213,Stock_65982
s43909,51981,1666,104,Stock_43909
s39373,51982,1171,255,Stock_39373
s69276,51983,2374,127,Stock_69276
s545,51984,1203,336,Stock_545
s2888,51985,5423,58,Stock_2888
s32319,51986,3814,375,Stock_32319
s49092,51987,6507,78,Stock_49092
s55535,51988,3974,141,Stock_55535
s61066,51989,6540,409,Stock_61066
s19393,51990,2750,442,Stock_19393
s48608,51991,649,416,Stock_48608
s39071,51992,1306,317,Stock_39071
s11050,51993,5569,175,Stock_11050
s49125,51994,2081,422,Stock_49125
s50534,51995,2587,322,Stock_50534
s37398,51996,8423,306,Stock_37398
s32531,51997,8920,145,Stock_32531
s10296,51998,7662,166,Stock_10296
s50663,51999,5967,166,Stock_50663
s4854,52000,1989,116,Stock_4854
s54170,52001,5546,436,Stock_54170
s56089,52002,6643,368,Stock_56089
s68077,52003,1291,286,Stock_68077
s14578,52004,6068,178,Stock_14578
s9710,52005,9875,155,Stock_9710
s44372,52006,5745,247,Stock_44372
s54454,52007,957,152,Stock_54454
s16882,52008,2150,76,Stock_16882
s13140,52009,8262,133,Stock_13140
s35682,52010,8534,303,Stock_35682
s64830,52011,5233,89,Stock_64830
s65832,52012,4424,115,Stock_65832
s18142,52013,4307,265,Stock_18142
s12086,52014,5846,360,Stock_12086
s66895,52015,112,452,Stock_66895
s60632,52016,1260,481,Stock_60632
s55654,52017,662,497,Stock_55654
s27359,52018,618,400,Stock_27359
s31287,52019,9814,79,Stock_31287
s57656,52020,8325,53,Stock_57656
s21868,52021,2387,76,Stock_21868
s69465,52022,4787,147,Stock_69465
s29581,52023,9505,496,Stock_29581
s6236,52024,3236,293,Stock_6236
s67580,52025,1630,359,Stock_67580
s14294,52026,3993,52,Stock_14294
s43684,52027,7559,273,Stock_43684
s27052,52028,6732,237,Stock_27052
s67642,52029,8213,101,Stock_67642
s63985,52030,7160,66,Stock_63985
s59145,52031,301,294,Stock_59145
s27461,52032,3207,110,Stock_27461
s852,52033,1185,468,Stock_852
s39283,52034,2224,290,Stock_39283
s1223,52035,6455,202,Stock_1223
s47586,52036,880,351,Stock_47586
s25098,52037,1118,363,Stock_25098
s24852,52038,8233,219,Stock_24852
s10788,52039,7473,289,Stock_10788
s56098,52040,3736,328,Stock_56098
s60134,52041,397,262,Stock_60134
s4388,52042,4397,301,Stock_4388
s18599,52043,9466,389,Stock_18599
s22164,52044,3337,168,Stock_22164
s29801,52045,2950,371,Stock_29801
s66651,52046,7707,467,Stock_66651
s59676,52047,2156,219,Stock_59676
s21889,52048,2636,327,Stock_21889
s33901,52049,1765,361,Stock_33901
s60324,52050,4701,489,Stock_60324
s23021,52051,6607,494,Stock_23021
s978,52052,685,142,Stock_978
s60317,52053,3498,372,Stock_60317
s68837,52054,3189,429,Stock_68837
s6125,52055,6383,374,Stock_6125
s35392,52056,6530,373,Stock_35392
s14263,52057,1078,420,Stock_14263
s61781,52058,4669,493,Stock_61781
s69082,52059,6452,281,Stock_69082
s9939,52060,6378,148,Stock_9939
s1058,52061,2660,443,Stock_1058
s18291,52062,7542,113,Stock_18291
s57260,52063,1649,406,Stock_57260
s38828,52064,2478,292,Stock_38828
s1810,52065,100,169,Stock_1810
s44301,52066,3971,364,Stock_44301
s14890,52067,7761,287,Stock_14890
s39855,52068,9964,386,Stock_39855
s42506,52069,2886,492,Stock_42506
s28104,52070,3386,316,Stock_28104
s19182,52071,8966,254,Stock_19182
s39775,52072,5550,145,Stock_39775
s18711,52073,3013,214,Stock_18711
s19390,52074,3218,327,Stock_19390
s28979,52075,629,297,Stock_28979
s29607,52076,345,236,Stock_29607
s35527,52077,1806,121,Stock_35527
s21828,52078,643,245,Stock_21828
s51593,52079,5815,231,Stock_51593
s2676,52080,9032,465,Stock_2676
s9154,52081,1947,173,Stock_9154
s62735,52082,1192,227,Stock_62735
s38674,52083,9123,325,Stock_38674
s58955,52084,6408,460,Stock_58955
s39153,52085,2047,157,Stock_39153
s246,52086,9831,405,Stock_246
s34793,52087,8637,388,Stock_34793
s64356,52088,1791,107,Stock_64356
s48878,52089,325,97,Stock_48878
s27543,52090,849,360,Stock_27543
s32362,52091,4485,470,Stock_32362
s68760,52092,5492,300,Stock_68760
s22473,52093,6582,308,Stock_22473
s63693,52094,3395,425,Stock_63693
s11864,52095,2328,167,Stock_11864
s34269,52096,9713,264,Stock_34269
s33221,52097,6545,405,Stock_33221
s35146,52098,7645,87,Stock_35146
s15834,52099,5147,265,Stock_15834
s3327,52100,7079,245,Stock_3327
s36275,52101,282,102,Stock_36275
s53112,52102,8525,234,Stock_53112
s62660,52103,9187,410,Stock_62660
s62411,52104,3730,499,Stock_62411
s62102,52105,6149,315,Stock_62102
s19015,52106,337,81,Stock_19015
s36074,52107,9452,345,Stock_36074
s24173,52108,7678,437,Stock_24173
s36502,52109,1814,96,Stock_36502
s58263,52110,245,413,Stock_58263
s10528,52111,2454,463,Stock_10528
s60141,52112,9603,305,Stock_60141
s57764,52113,6851,69,Stock_57764
s35695,52114,1023,496,Stock_35695
s14222,52115,7306,151,Stock_14222
s49096,52116,5024,361,Stock_49096
s65078,52117,7349,228,Stock_65078
s38953,52118,5540,433,Stock_38953
s13446,52119,448,342,Stock_13446
s62249,52120,3766,434,Stock_62249
s55218,52121,2185,211,Stock_55218
s32547,52122,4591,103,Stock_32547
s3266,52123,5293,250,Stock_3266
s13081,52124,490,301,Stock_13081
s29626,52125,8254,439,Stock_29626
s55261,52126,487,383,Stock_55261
s60882,52127,7933,439,Stock_60882
s67623,52128,274,490,Stock_67623
s13287,52129,8514,208,Stock_13287
s16351,52130,7740,433,Stock_16351
s34355,52131,2900,211,Stock_34355
s25178,52132,384,363,Stock_25178
s42287,52133,6172,140,Stock_42287
s25962,52134,9438,268,Stock_25962
s68818,52135,770,254,Stock_68818
s45182,52136,4576,51,Stock_45182
s8282,52137,4646,343,Stock_8282
s29767,52138,8898,131,Stock_29767
s56811,52139,1800,500,Stock_56811
s18155,52140,5407,181,Stock_18155
s37033,52141,8128,294,Stock_37033
s33883,52142,9429,270,Stock_33883
s23591,52143,8038,333,Stock_23591
s29340,52144,4156,379,Stock_29340
s56576,52145,3681,388,Stock_56576
s15955,52146,2490,138,Stock_15955
s27527,52147,7007,338,Stock_27527
s56240,52148,4762,303,Stock_56240
s32081,52149,9593,482,Stock_32081
s58733,52150,3697,498,Stock_58733
s64517,52151,890,469,Stock_64517
s2491,52152,4753,409,Stock_2491
s66211,52153,8575,359,Stock_66211
s67661,52154,5408,439,Stock_67661
s11191,52155,553,221,Stock_11191
s22749,52156,8819,248,Stock_22749
s66573,52157,7326,74,Stock_66573
s62891,52158,3548,223,Stock_62891
s29350,52159,884,353,Stock_29350
s57962,52160,9708,470,Stock_57962
s1775,52161,8519,156,Stock_1775
